code,short_description,long_description,category,chapter,is_billable
Y35392A,"Legal intervention involving other blunt objects, bystander injured, initial encounter","Legal intervention involving other blunt objects, bystander injured, initial encounter",Y35,20,true
Y35392D,"Legal intervention involving other blunt objects, bystander injured, subsequent encounter","Legal intervention involving other blunt objects, bystander injured, subsequent encounter",Y35,20,true
Y35392S,"Legal intervention involving other blunt objects, bystander injured, sequela","Legal intervention involving other blunt objects, bystander injured, sequela",Y35,20,true
Y35393A,"Legal intervention involving other blunt objects, suspect injured, initial encounter","Legal intervention involving other blunt objects, suspect injured, initial encounter",Y35,20,true
Y35393D,"Legal intervention involving other blunt objects, suspect injured, subsequent encounter","Legal intervention involving other blunt objects, suspect injured, subsequent encounter",Y35,20,true
Y35393S,"Legal intervention involving other blunt objects, suspect injured, sequela","Legal intervention involving other blunt objects, suspect injured, sequela",Y35,20,true
Y35399A,"Legal intervention involving other blunt objects, unspecified person injured, initial encounter","Legal intervention involving other blunt objects, unspecified person injured, initial encounter",Y35,20,true
Y35399D,"Legal intervention involving other blunt objects, unspecified person injured, subsequent encounter","Legal intervention involving other blunt objects, unspecified person injured, subsequent encounter",Y35,20,true
Y35399S,"Legal intervention involving other blunt objects, unspecified person injured, sequela","Legal intervention involving other blunt objects, unspecified person injured, sequela",Y35,20,true
Y354,Legal intervention involving sharp objects,Legal intervention involving sharp objects,Y35,20,true
Y35401A,"Legal intervention involving unspecified sharp objects, law enforcement official injured, initial encounter","Legal intervention involving unspecified sharp objects, law enforcement official injured, initial encounter",Y35,20,true
Y35401D,"Legal intervention involving unspecified sharp objects, law enforcement official injured, subsequent encounter","Legal intervention involving unspecified sharp objects, law enforcement official injured, subsequent encounter",Y35,20,true
Y35401S,"Legal intervention involving unspecified sharp objects, law enforcement official injured, sequela","Legal intervention involving unspecified sharp objects, law enforcement official injured, sequela",Y35,20,true
Y35402A,"Legal intervention involving unspecified sharp objects, bystander injured, initial encounter","Legal intervention involving unspecified sharp objects, bystander injured, initial encounter",Y35,20,true
Y35402D,"Legal intervention involving unspecified sharp objects, bystander injured, subsequent encounter","Legal intervention involving unspecified sharp objects, bystander injured, subsequent encounter",Y35,20,true
Y35402S,"Legal intervention involving unspecified sharp objects, bystander injured, sequela","Legal intervention involving unspecified sharp objects, bystander injured, sequela",Y35,20,true
Y35403A,"Legal intervention involving unspecified sharp objects, suspect injured, initial encounter","Legal intervention involving unspecified sharp objects, suspect injured, initial encounter",Y35,20,true
Y35403D,"Legal intervention involving unspecified sharp objects, suspect injured, subsequent encounter","Legal intervention involving unspecified sharp objects, suspect injured, subsequent encounter",Y35,20,true
Y35403S,"Legal intervention involving unspecified sharp objects, suspect injured, sequela","Legal intervention involving unspecified sharp objects, suspect injured, sequela",Y35,20,true
Y35409A,"Legal intervention involving unspecified sharp objects, unspecified person injured, initial encounter","Legal intervention involving unspecified sharp objects, unspecified person injured, initial encounter",Y35,20,true
Y35409D,"Legal intervention involving unspecified sharp objects, unspecified person injured, subsequent encounter","Legal intervention involving unspecified sharp objects, unspecified person injured, subsequent encounter",Y35,20,true
Y35409S,"Legal intervention involving unspecified sharp objects, unspecified person injured, sequela","Legal intervention involving unspecified sharp objects, unspecified person injured, sequela",Y35,20,true
Y35411A,"Legal intervention involving bayonet, law enforcement official injured, initial encounter","Legal intervention involving bayonet, law enforcement official injured, initial encounter",Y35,20,true
Y35411D,"Legal intervention involving bayonet, law enforcement official injured, subsequent encounter","Legal intervention involving bayonet, law enforcement official injured, subsequent encounter",Y35,20,true
Y35411S,"Legal intervention involving bayonet, law enforcement official injured, sequela","Legal intervention involving bayonet, law enforcement official injured, sequela",Y35,20,true
Y35412A,"Legal intervention involving bayonet, bystander injured, initial encounter","Legal intervention involving bayonet, bystander injured, initial encounter",Y35,20,true
Y35412D,"Legal intervention involving bayonet, bystander injured, subsequent encounter","Legal intervention involving bayonet, bystander injured, subsequent encounter",Y35,20,true
Y35412S,"Legal intervention involving bayonet, bystander injured, sequela","Legal intervention involving bayonet, bystander injured, sequela",Y35,20,true
Y35413A,"Legal intervention involving bayonet, suspect injured, initial encounter","Legal intervention involving bayonet, suspect injured, initial encounter",Y35,20,true
Y35413D,"Legal intervention involving bayonet, suspect injured, subsequent encounter","Legal intervention involving bayonet, suspect injured, subsequent encounter",Y35,20,true
Y35413S,"Legal intervention involving bayonet, suspect injured, sequela","Legal intervention involving bayonet, suspect injured, sequela",Y35,20,true
Y35419A,"Legal intervention involving bayonet, unspecified person injured, initial encounter","Legal intervention involving bayonet, unspecified person injured, initial encounter",Y35,20,true
Y35419D,"Legal intervention involving bayonet, unspecified person injured, subsequent encounter","Legal intervention involving bayonet, unspecified person injured, subsequent encounter",Y35,20,true
Y35419S,"Legal intervention involving bayonet, unspecified person injured, sequela","Legal intervention involving bayonet, unspecified person injured, sequela",Y35,20,true
Y35491A,"Legal intervention involving other sharp objects, law enforcement official injured, initial encounter","Legal intervention involving other sharp objects, law enforcement official injured, initial encounter",Y35,20,true
Y35491D,"Legal intervention involving other sharp objects, law enforcement official injured, subsequent encounter","Legal intervention involving other sharp objects, law enforcement official injured, subsequent encounter",Y35,20,true
Y35491S,"Legal intervention involving other sharp objects, law enforcement official injured, sequela","Legal intervention involving other sharp objects, law enforcement official injured, sequela",Y35,20,true
Y35492A,"Legal intervention involving other sharp objects, bystander injured, initial encounter","Legal intervention involving other sharp objects, bystander injured, initial encounter",Y35,20,true
Y35492D,"Legal intervention involving other sharp objects, bystander injured, subsequent encounter","Legal intervention involving other sharp objects, bystander injured, subsequent encounter",Y35,20,true
Y35492S,"Legal intervention involving other sharp objects, bystander injured, sequela","Legal intervention involving other sharp objects, bystander injured, sequela",Y35,20,true
Y35493A,"Legal intervention involving other sharp objects, suspect injured, initial encounter","Legal intervention involving other sharp objects, suspect injured, initial encounter",Y35,20,true
Y35493D,"Legal intervention involving other sharp objects, suspect injured, subsequent encounter","Legal intervention involving other sharp objects, suspect injured, subsequent encounter",Y35,20,true
Y35493S,"Legal intervention involving other sharp objects, suspect injured, sequela","Legal intervention involving other sharp objects, suspect injured, sequela",Y35,20,true
Y35499A,"Legal intervention involving other sharp objects, unspecified person injured, initial encounter","Legal intervention involving other sharp objects, unspecified person injured, initial encounter",Y35,20,true
Y35499D,"Legal intervention involving other sharp objects, unspecified person injured, subsequent encounter","Legal intervention involving other sharp objects, unspecified person injured, subsequent encounter",Y35,20,true
Y35499S,"Legal intervention involving other sharp objects, unspecified person injured, sequela","Legal intervention involving other sharp objects, unspecified person injured, sequela",Y35,20,true
Y355,Legal execution,Legal execution,Y35,20,true
Y356,Legal intervention involving other specified means,Legal intervention involving other specified means,Y35,20,true
Y357,"Legal intervention, means unspecified","Legal intervention, means unspecified",Y35,20,true
Y35811A,"Legal intervention involving manhandling, law enforcement official injured, initial encounter","Legal intervention involving manhandling, law enforcement official injured, initial encounter",Y35,20,true
Y35811D,"Legal intervention involving manhandling, law enforcement official injured, subsequent encounter","Legal intervention involving manhandling, law enforcement official injured, subsequent encounter",Y35,20,true
Y35811S,"Legal intervention involving manhandling, law enforcement official injured, sequela","Legal intervention involving manhandling, law enforcement official injured, sequela",Y35,20,true
Y35812A,"Legal intervention involving manhandling, bystander injured, initial encounter","Legal intervention involving manhandling, bystander injured, initial encounter",Y35,20,true
Y35812D,"Legal intervention involving manhandling, bystander injured, subsequent encounter","Legal intervention involving manhandling, bystander injured, subsequent encounter",Y35,20,true
Y35812S,"Legal intervention involving manhandling, bystander injured, sequela","Legal intervention involving manhandling, bystander injured, sequela",Y35,20,true
Y35813A,"Legal intervention involving manhandling, suspect injured, initial encounter","Legal intervention involving manhandling, suspect injured, initial encounter",Y35,20,true
Y35813D,"Legal intervention involving manhandling, suspect injured, subsequent encounter","Legal intervention involving manhandling, suspect injured, subsequent encounter",Y35,20,true
Y35813S,"Legal intervention involving manhandling, suspect injured, sequela","Legal intervention involving manhandling, suspect injured, sequela",Y35,20,true
Y35819A,"Legal intervention involving manhandling, unspecified person injured, initial encounter","Legal intervention involving manhandling, unspecified person injured, initial encounter",Y35,20,true
Y35819D,"Legal intervention involving manhandling, unspecified person injured, subsequent encounter","Legal intervention involving manhandling, unspecified person injured, subsequent encounter",Y35,20,true
Y35819S,"Legal intervention involving manhandling, unspecified person injured, sequela","Legal intervention involving manhandling, unspecified person injured, sequela",Y35,20,true
Y35831A,"Legal intervention involving a conducted energy device, law enforcement official injured, initial encounter","Legal intervention involving a conducted energy device, law enforcement official injured, initial encounter",Y35,20,true
Y35831D,"Legal intervention involving a conducted energy device, law enforcement official injured, subsequent encounter","Legal intervention involving a conducted energy device, law enforcement official injured, subsequent encounter",Y35,20,true
Y35831S,"Legal intervention involving a conducted energy device, law enforcement official injured, sequela","Legal intervention involving a conducted energy device, law enforcement official injured, sequela",Y35,20,true
Y35832A,"Legal intervention involving a conducted energy device, bystander injured, initial encounter","Legal intervention involving a conducted energy device, bystander injured, initial encounter",Y35,20,true
Y35832D,"Legal intervention involving a conducted energy device, bystander injured, subsequent encounter","Legal intervention involving a conducted energy device, bystander injured, subsequent encounter",Y35,20,true
Y35832S,"Legal intervention involving a conducted energy device, bystander injured, sequela","Legal intervention involving a conducted energy device, bystander injured, sequela",Y35,20,true
Y35833A,"Legal intervention involving a conducted energy device, suspect injured, initial encounter","Legal intervention involving a conducted energy device, suspect injured, initial encounter",Y35,20,true
Y35833D,"Legal intervention involving a conducted energy device, suspect injured, subsequent encounter","Legal intervention involving a conducted energy device, suspect injured, subsequent encounter",Y35,20,true
Y35833S,"Legal intervention involving a conducted energy device, suspect injured, sequela","Legal intervention involving a conducted energy device, suspect injured, sequela",Y35,20,true
Y35839A,"Legal intervention involving a conducted energy device, unspecified person injured, initial encounter","Legal intervention involving a conducted energy device, unspecified person injured, initial encounter",Y35,20,true
Y35839D,"Legal intervention involving a conducted energy device, unspecified person injured, subsequent encounter","Legal intervention involving a conducted energy device, unspecified person injured, subsequent encounter",Y35,20,true
Y35839S,"Legal intervention involving a conducted energy device, unspecified person injured, sequela","Legal intervention involving a conducted energy device, unspecified person injured, sequela",Y35,20,true
Y35891A,"Legal intervention involving other specified means, law enforcement official injured, initial encounter","Legal intervention involving other specified means, law enforcement official injured, initial encounter",Y35,20,true
Y35891D,"Legal intervention involving other specified means, law enforcement official injured, subsequent encounter","Legal intervention involving other specified means, law enforcement official injured, subsequent encounter",Y35,20,true
Y35891S,"Legal intervention involving other specified means, law enforcement official injured, sequela","Legal intervention involving other specified means, law enforcement official injured, sequela",Y35,20,true
Y35892A,"Legal intervention involving other specified means, bystander injured, initial encounter","Legal intervention involving other specified means, bystander injured, initial encounter",Y35,20,true
Y35892D,"Legal intervention involving other specified means, bystander injured, subsequent encounter","Legal intervention involving other specified means, bystander injured, subsequent encounter",Y35,20,true
Y35892S,"Legal intervention involving other specified means, bystander injured, sequela","Legal intervention involving other specified means, bystander injured, sequela",Y35,20,true
Y35893A,"Legal intervention involving other specified means, suspect injured, initial encounter","Legal intervention involving other specified means, suspect injured, initial encounter",Y35,20,true
Y35893D,"Legal intervention involving other specified means, suspect injured, subsequent encounter","Legal intervention involving other specified means, suspect injured, subsequent encounter",Y35,20,true
Y35893S,"Legal intervention involving other specified means, suspect injured, sequela","Legal intervention involving other specified means, suspect injured, sequela",Y35,20,true
Y35899A,"Legal intervention involving other specified means, unspecified person injured, initial encounter","Legal intervention involving other specified means, unspecified person injured, initial encounter",Y35,20,true
Y35899D,"Legal intervention involving other specified means, unspecified person injured, subsequent encounter","Legal intervention involving other specified means, unspecified person injured, subsequent encounter",Y35,20,true
Y35899S,"Legal intervention involving other specified means, unspecified person injured, sequela","Legal intervention involving other specified means, unspecified person injured, sequela",Y35,20,true
Y3591XA,"Legal intervention, means unspecified, law enforcement official injured, initial encounter","Legal intervention, means unspecified, law enforcement official injured, initial encounter",Y35,20,true
Y3591XD,"Legal intervention, means unspecified, law enforcement official injured, subsequent encounter","Legal intervention, means unspecified, law enforcement official injured, subsequent encounter",Y35,20,true
Y3591XS,"Legal intervention, means unspecified, law enforcement official injured, sequela","Legal intervention, means unspecified, law enforcement official injured, sequela",Y35,20,true
Y3592XA,"Legal intervention, means unspecified, bystander injured, initial encounter","Legal intervention, means unspecified, bystander injured, initial encounter",Y35,20,true
Y3592XD,"Legal intervention, means unspecified, bystander injured, subsequent encounter","Legal intervention, means unspecified, bystander injured, subsequent encounter",Y35,20,true
Y3592XS,"Legal intervention, means unspecified, bystander injured, sequela","Legal intervention, means unspecified, bystander injured, sequela",Y35,20,true
Y3593XA,"Legal intervention, means unspecified, suspect injured, initial encounter","Legal intervention, means unspecified, suspect injured, initial encounter",Y35,20,true
Y3593XD,"Legal intervention, means unspecified, suspect injured, subsequent encounter","Legal intervention, means unspecified, suspect injured, subsequent encounter",Y35,20,true
Y3593XS,"Legal intervention, means unspecified, suspect injured, sequela","Legal intervention, means unspecified, suspect injured, sequela",Y35,20,true
Y3599XA,"Legal intervention, means unspecified, unspecified person injured, initial encounter","Legal intervention, means unspecified, unspecified person injured, initial encounter",Y35,20,true
Y3599XD,"Legal intervention, means unspecified, unspecified person injured, subsequent encounter","Legal intervention, means unspecified, unspecified person injured, subsequent encounter",Y35,20,true
Y3599XS,"Legal intervention, means unspecified, unspecified person injured, sequela","Legal intervention, means unspecified, unspecified person injured, sequela",Y35,20,true
Y36,Operations of war,Operations of war,Y36,20,true
Y360,War operations involving explosion of marine weapons,War operations involving explosion of marine weapons,Y36,20,true
Y36000A,"War operations involving explosion of unspecified marine weapon, military personnel, initial encounter","War operations involving explosion of unspecified marine weapon, military personnel, initial encounter",Y36,20,true
Y36000D,"War operations involving explosion of unspecified marine weapon, military personnel, subsequent encounter","War operations involving explosion of unspecified marine weapon, military personnel, subsequent encounter",Y36,20,true
Y36000S,"War operations involving explosion of unspecified marine weapon, military personnel, sequela","War operations involving explosion of unspecified marine weapon, military personnel, sequela",Y36,20,true
Y36001A,"War operations involving explosion of unspecified marine weapon, civilian, initial encounter","War operations involving explosion of unspecified marine weapon, civilian, initial encounter",Y36,20,true
Y36001D,"War operations involving explosion of unspecified marine weapon, civilian, subsequent encounter","War operations involving explosion of unspecified marine weapon, civilian, subsequent encounter",Y36,20,true
Y36001S,"War operations involving explosion of unspecified marine weapon, civilian, sequela","War operations involving explosion of unspecified marine weapon, civilian, sequela",Y36,20,true
Y36010A,"War operations involving explosion of depth-charge, military personnel, initial encounter","War operations involving explosion of depth-charge, military personnel, initial encounter",Y36,20,true
Y36010D,"War operations involving explosion of depth-charge, military personnel, subsequent encounter","War operations involving explosion of depth-charge, military personnel, subsequent encounter",Y36,20,true
Y36010S,"War operations involving explosion of depth-charge, military personnel, sequela","War operations involving explosion of depth-charge, military personnel, sequela",Y36,20,true
Y36011A,"War operations involving explosion of depth-charge, civilian, initial encounter","War operations involving explosion of depth-charge, civilian, initial encounter",Y36,20,true
Y36011D,"War operations involving explosion of depth-charge, civilian, subsequent encounter","War operations involving explosion of depth-charge, civilian, subsequent encounter",Y36,20,true
Y36011S,"War operations involving explosion of depth-charge, civilian, sequela","War operations involving explosion of depth-charge, civilian, sequela",Y36,20,true
Y36020A,"War operations involving explosion of marine mine, military personnel, initial encounter","War operations involving explosion of marine mine, military personnel, initial encounter",Y36,20,true
Y36020D,"War operations involving explosion of marine mine, military personnel, subsequent encounter","War operations involving explosion of marine mine, military personnel, subsequent encounter",Y36,20,true
Y36020S,"War operations involving explosion of marine mine, military personnel, sequela","War operations involving explosion of marine mine, military personnel, sequela",Y36,20,true
Y36021A,"War operations involving explosion of marine mine, civilian, initial encounter","War operations involving explosion of marine mine, civilian, initial encounter",Y36,20,true
Y36021D,"War operations involving explosion of marine mine, civilian, subsequent encounter","War operations involving explosion of marine mine, civilian, subsequent encounter",Y36,20,true
Y36021S,"War operations involving explosion of marine mine, civilian, sequela","War operations involving explosion of marine mine, civilian, sequela",Y36,20,true
Y36030A,"War operations involving explosion of sea-based artillery shell, military personnel, initial encounter","War operations involving explosion of sea-based artillery shell, military personnel, initial encounter",Y36,20,true
Y36030D,"War operations involving explosion of sea-based artillery shell, military personnel, subsequent encounter","War operations involving explosion of sea-based artillery shell, military personnel, subsequent encounter",Y36,20,true
Y36030S,"War operations involving explosion of sea-based artillery shell, military personnel, sequela","War operations involving explosion of sea-based artillery shell, military personnel, sequela",Y36,20,true
Y36031A,"War operations involving explosion of sea-based artillery shell, civilian, initial encounter","War operations involving explosion of sea-based artillery shell, civilian, initial encounter",Y36,20,true
Y36031D,"War operations involving explosion of sea-based artillery shell, civilian, subsequent encounter","War operations involving explosion of sea-based artillery shell, civilian, subsequent encounter",Y36,20,true
Y36031S,"War operations involving explosion of sea-based artillery shell, civilian, sequela","War operations involving explosion of sea-based artillery shell, civilian, sequela",Y36,20,true
Y36040A,"War operations involving explosion of torpedo, military personnel, initial encounter","War operations involving explosion of torpedo, military personnel, initial encounter",Y36,20,true
Y36040D,"War operations involving explosion of torpedo, military personnel, subsequent encounter","War operations involving explosion of torpedo, military personnel, subsequent encounter",Y36,20,true
Y36040S,"War operations involving explosion of torpedo, military personnel, sequela","War operations involving explosion of torpedo, military personnel, sequela",Y36,20,true
Y36041A,"War operations involving explosion of torpedo, civilian, initial encounter","War operations involving explosion of torpedo, civilian, initial encounter",Y36,20,true
Y36041D,"War operations involving explosion of torpedo, civilian, subsequent encounter","War operations involving explosion of torpedo, civilian, subsequent encounter",Y36,20,true
Y36041S,"War operations involving explosion of torpedo, civilian, sequela","War operations involving explosion of torpedo, civilian, sequela",Y36,20,true
Y36050A,"War operations involving accidental detonation of onboard marine weapons, military personnel, initial encounter","War operations involving accidental detonation of onboard marine weapons, military personnel, initial encounter",Y36,20,true
Y36050D,"War operations involving accidental detonation of onboard marine weapons, military personnel, subsequent encounter","War operations involving accidental detonation of onboard marine weapons, military personnel, subsequent encounter",Y36,20,true
Y36050S,"War operations involving accidental detonation of onboard marine weapons, military personnel, sequela","War operations involving accidental detonation of onboard marine weapons, military personnel, sequela",Y36,20,true
Y36051A,"War operations involving accidental detonation of onboard marine weapons, civilian, initial encounter","War operations involving accidental detonation of onboard marine weapons, civilian, initial encounter",Y36,20,true
Y36051D,"War operations involving accidental detonation of onboard marine weapons, civilian, subsequent encounter","War operations involving accidental detonation of onboard marine weapons, civilian, subsequent encounter",Y36,20,true
Y36051S,"War operations involving accidental detonation of onboard marine weapons, civilian, sequela","War operations involving accidental detonation of onboard marine weapons, civilian, sequela",Y36,20,true
Y36090A,"War operations involving explosion of other marine weapons, military personnel, initial encounter","War operations involving explosion of other marine weapons, military personnel, initial encounter",Y36,20,true
Y36090D,"War operations involving explosion of other marine weapons, military personnel, subsequent encounter","War operations involving explosion of other marine weapons, military personnel, subsequent encounter",Y36,20,true
Y36090S,"War operations involving explosion of other marine weapons, military personnel, sequela","War operations involving explosion of other marine weapons, military personnel, sequela",Y36,20,true
Y36091A,"War operations involving explosion of other marine weapons, civilian, initial encounter","War operations involving explosion of other marine weapons, civilian, initial encounter",Y36,20,true
Y36091D,"War operations involving explosion of other marine weapons, civilian, subsequent encounter","War operations involving explosion of other marine weapons, civilian, subsequent encounter",Y36,20,true
Y36091S,"War operations involving explosion of other marine weapons, civilian, sequela","War operations involving explosion of other marine weapons, civilian, sequela",Y36,20,true
Y361,War operations involving destruction of aircraft,War operations involving destruction of aircraft,Y36,20,true
Y36100A,"War operations involving unspecified destruction of aircraft, military personnel, initial encounter","War operations involving unspecified destruction of aircraft, military personnel, initial encounter",Y36,20,true
Y36100D,"War operations involving unspecified destruction of aircraft, military personnel, subsequent encounter","War operations involving unspecified destruction of aircraft, military personnel, subsequent encounter",Y36,20,true
Y36100S,"War operations involving unspecified destruction of aircraft, military personnel, sequela","War operations involving unspecified destruction of aircraft, military personnel, sequela",Y36,20,true
Y36101A,"War operations involving unspecified destruction of aircraft, civilian, initial encounter","War operations involving unspecified destruction of aircraft, civilian, initial encounter",Y36,20,true
Y36101D,"War operations involving unspecified destruction of aircraft, civilian, subsequent encounter","War operations involving unspecified destruction of aircraft, civilian, subsequent encounter",Y36,20,true
Y36101S,"War operations involving unspecified destruction of aircraft, civilian, sequela","War operations involving unspecified destruction of aircraft, civilian, sequela",Y36,20,true
Y36110A,"War operations involving destruction of aircraft due to enemy fire or explosives, military personnel, initial encounter","War operations involving destruction of aircraft due to enemy fire or explosives, military personnel, initial encounter",Y36,20,true
Y36110D,"War operations involving destruction of aircraft due to enemy fire or explosives, military personnel, subsequent encounter","War operations involving destruction of aircraft due to enemy fire or explosives, military personnel, subsequent encounter",Y36,20,true
Y36110S,"War operations involving destruction of aircraft due to enemy fire or explosives, military personnel, sequela","War operations involving destruction of aircraft due to enemy fire or explosives, military personnel, sequela",Y36,20,true
Y36111A,"War operations involving destruction of aircraft due to enemy fire or explosives, civilian, initial encounter","War operations involving destruction of aircraft due to enemy fire or explosives, civilian, initial encounter",Y36,20,true
Y36111D,"War operations involving destruction of aircraft due to enemy fire or explosives, civilian, subsequent encounter","War operations involving destruction of aircraft due to enemy fire or explosives, civilian, subsequent encounter",Y36,20,true
Y36111S,"War operations involving destruction of aircraft due to enemy fire or explosives, civilian, sequela","War operations involving destruction of aircraft due to enemy fire or explosives, civilian, sequela",Y36,20,true
Y36120A,"War operations involving destruction of aircraft due to collision with other aircraft, military personnel, initial encounter","War operations involving destruction of aircraft due to collision with other aircraft, military personnel, initial encounter",Y36,20,true
Y36120D,"War operations involving destruction of aircraft due to collision with other aircraft, military personnel, subsequent encounter","War operations involving destruction of aircraft due to collision with other aircraft, military personnel, subsequent encounter",Y36,20,true
Y36120S,"War operations involving destruction of aircraft due to collision with other aircraft, military personnel, sequela","War operations involving destruction of aircraft due to collision with other aircraft, military personnel, sequela",Y36,20,true
Y36121A,"War operations involving destruction of aircraft due to collision with other aircraft, civilian, initial encounter","War operations involving destruction of aircraft due to collision with other aircraft, civilian, initial encounter",Y36,20,true
Y36121D,"War operations involving destruction of aircraft due to collision with other aircraft, civilian, subsequent encounter","War operations involving destruction of aircraft due to collision with other aircraft, civilian, subsequent encounter",Y36,20,true
Y36121S,"War operations involving destruction of aircraft due to collision with other aircraft, civilian, sequela","War operations involving destruction of aircraft due to collision with other aircraft, civilian, sequela",Y36,20,true
Y36130A,"War operations involving destruction of aircraft due to onboard fire, military personnel, initial encounter","War operations involving destruction of aircraft due to onboard fire, military personnel, initial encounter",Y36,20,true
Y36130D,"War operations involving destruction of aircraft due to onboard fire, military personnel, subsequent encounter","War operations involving destruction of aircraft due to onboard fire, military personnel, subsequent encounter",Y36,20,true
Y36130S,"War operations involving destruction of aircraft due to onboard fire, military personnel, sequela","War operations involving destruction of aircraft due to onboard fire, military personnel, sequela",Y36,20,true
Y36131A,"War operations involving destruction of aircraft due to onboard fire, civilian, initial encounter","War operations involving destruction of aircraft due to onboard fire, civilian, initial encounter",Y36,20,true
Y36131D,"War operations involving destruction of aircraft due to onboard fire, civilian, subsequent encounter","War operations involving destruction of aircraft due to onboard fire, civilian, subsequent encounter",Y36,20,true
Y36131S,"War operations involving destruction of aircraft due to onboard fire, civilian, sequela","War operations involving destruction of aircraft due to onboard fire, civilian, sequela",Y36,20,true
Y36140A,"War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, military personnel, initial encounter","War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, military personnel, initial encounter",Y36,20,true
Y36140D,"War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, military personnel, subsequent encounter","War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, military personnel, subsequent encounter",Y36,20,true
Y36140S,"War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, military personnel, sequela","War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, military personnel, sequela",Y36,20,true
Y36141A,"War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, civilian, initial encounter","War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, civilian, initial encounter",Y36,20,true
Y36141D,"War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, civilian, subsequent encounter","War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, civilian, subsequent encounter",Y36,20,true
Y36141S,"War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, civilian, sequela","War operations involving destruction of aircraft due to accidental detonation of onboard munitions and explosives, civilian, sequela",Y36,20,true
Y36190A,"War operations involving other destruction of aircraft, military personnel, initial encounter","War operations involving other destruction of aircraft, military personnel, initial encounter",Y36,20,true
Y36190D,"War operations involving other destruction of aircraft, military personnel, subsequent encounter","War operations involving other destruction of aircraft, military personnel, subsequent encounter",Y36,20,true
Y36190S,"War operations involving other destruction of aircraft, military personnel, sequela","War operations involving other destruction of aircraft, military personnel, sequela",Y36,20,true
Y36191A,"War operations involving other destruction of aircraft, civilian, initial encounter","War operations involving other destruction of aircraft, civilian, initial encounter",Y36,20,true
Y36191D,"War operations involving other destruction of aircraft, civilian, subsequent encounter","War operations involving other destruction of aircraft, civilian, subsequent encounter",Y36,20,true
Y36191S,"War operations involving other destruction of aircraft, civilian, sequela","War operations involving other destruction of aircraft, civilian, sequela",Y36,20,true
Y362,War operations involving other explosions and fragments,War operations involving other explosions and fragments,Y36,20,true
Y36200A,"War operations involving unspecified explosion and fragments, military personnel, initial encounter","War operations involving unspecified explosion and fragments, military personnel, initial encounter",Y36,20,true
Y36200D,"War operations involving unspecified explosion and fragments, military personnel, subsequent encounter","War operations involving unspecified explosion and fragments, military personnel, subsequent encounter",Y36,20,true
Y36200S,"War operations involving unspecified explosion and fragments, military personnel, sequela","War operations involving unspecified explosion and fragments, military personnel, sequela",Y36,20,true
Y36201A,"War operations involving unspecified explosion and fragments, civilian, initial encounter","War operations involving unspecified explosion and fragments, civilian, initial encounter",Y36,20,true
Y36201D,"War operations involving unspecified explosion and fragments, civilian, subsequent encounter","War operations involving unspecified explosion and fragments, civilian, subsequent encounter",Y36,20,true
Y36201S,"War operations involving unspecified explosion and fragments, civilian, sequela","War operations involving unspecified explosion and fragments, civilian, sequela",Y36,20,true
Y36210A,"War operations involving explosion of aerial bomb, military personnel, initial encounter","War operations involving explosion of aerial bomb, military personnel, initial encounter",Y36,20,true
Y36210D,"War operations involving explosion of aerial bomb, military personnel, subsequent encounter","War operations involving explosion of aerial bomb, military personnel, subsequent encounter",Y36,20,true
Y36210S,"War operations involving explosion of aerial bomb, military personnel, sequela","War operations involving explosion of aerial bomb, military personnel, sequela",Y36,20,true
Y36211A,"War operations involving explosion of aerial bomb, civilian, initial encounter","War operations involving explosion of aerial bomb, civilian, initial encounter",Y36,20,true
Y36211D,"War operations involving explosion of aerial bomb, civilian, subsequent encounter","War operations involving explosion of aerial bomb, civilian, subsequent encounter",Y36,20,true
Y36211S,"War operations involving explosion of aerial bomb, civilian, sequela","War operations involving explosion of aerial bomb, civilian, sequela",Y36,20,true
Y36220A,"War operations involving explosion of guided missile, military personnel, initial encounter","War operations involving explosion of guided missile, military personnel, initial encounter",Y36,20,true
Y36220D,"War operations involving explosion of guided missile, military personnel, subsequent encounter","War operations involving explosion of guided missile, military personnel, subsequent encounter",Y36,20,true
Y36220S,"War operations involving explosion of guided missile, military personnel, sequela","War operations involving explosion of guided missile, military personnel, sequela",Y36,20,true
Y36221A,"War operations involving explosion of guided missile, civilian, initial encounter","War operations involving explosion of guided missile, civilian, initial encounter",Y36,20,true
Y36221D,"War operations involving explosion of guided missile, civilian, subsequent encounter","War operations involving explosion of guided missile, civilian, subsequent encounter",Y36,20,true
Y36221S,"War operations involving explosion of guided missile, civilian, sequela","War operations involving explosion of guided missile, civilian, sequela",Y36,20,true
